Year,Country,Indicator Name,Indicator Code,Indicator Value
2002,China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.30477891
2002,China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.08349817
2002,China,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.53994737
2002,China,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,19.61450645
2002,China,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,27.30200101
2002,China,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,56.4686823
2002,China,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,55.46320333
2002,China,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.22581475
2002,China,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,61.92828526
2002,China,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,57.74795085
2002,China,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,30.15527341
2002,China,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,42.25205222
2002,China,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,38.07171244
2002,China,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,69.251
2002,China,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.042
2002,China,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,
2002,China,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,
2002,China,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,
2002,China,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,
2002,China,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,
2002,China,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,
2002,China,"Population, female",SP.POP.TOTL.FE.IN,625534993
2002,China,"Population, male",SP.POP.TOTL.MA.IN,654865007
2002,China,"Population, total",SP.POP.TOTL,1280400000
2002,China,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.470150496
2002,China,Urban population growth (annual %),SP.URB.GROW,4.198001148
2003,China,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.312787676
2003,China,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.522686373
2003,China,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.40422143
2003,China,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,31.2221166
2003,China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,45.52912588
2003,China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,52.06895635
2003,China,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.50964198
2003,China,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,20.01181479
2003,China,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,27.91923445
2003,China,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,55.36537259
2003,China,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,54.68257155
2003,China,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.12201803
2003,China,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,60.8880643
2003,China,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.99535892
2003,China,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,30.96123184
2003,China,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,43.00463863
2003,China,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,39.11193849
2003,China,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,68.58
2003,China,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.581
2003,China,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,
2003,China,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,
2003,China,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,
2003,China,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,
2003,China,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,
2003,China,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,
2003,China,"Population, female",SP.POP.TOTL.FE.IN,629369651
2003,China,"Population, male",SP.POP.TOTL.MA.IN,659030348
2003,China,"Population, total",SP.POP.TOTL,1288400000
2003,China,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.595639068
2003,China,Urban population growth (annual %),SP.URB.GROW,4.078403526
2004,China,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.337211127
2004,China,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.582031187
2004,China,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.04275616
2004,China,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,29.98953827
2004,China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,42.89777516
2004,China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.21384328
2004,China,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.49183892
2004,China,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,20.84999957
2004,China,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,28.93616468
2004,China,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,54.17029305
2004,China,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,53.83822066
2004,China,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.0141362
2004,China,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,59.7523295
2004,China,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.17543178
2004,China,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.61038016
2004,China,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,43.82456579
2004,China,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,40.247673
2004,China,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,67.901
2004,China,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.109
2004,China,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,
2004,China,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,
2004,China,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,
2004,China,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,
2004,China,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,
2004,China,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,
2004,China,"Population, female",SP.POP.TOTL.FE.IN,633047012
2004,China,"Population, male",SP.POP.TOTL.MA.IN,663027988
2004,China,"Population, total",SP.POP.TOTL,1296075000
2004,China,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.703783318
2004,China,Urban population growth (annual %),SP.URB.GROW,3.97537213
2005,China,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.354561871
2005,China,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.628834795
2005,China,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,9.707182003
2005,China,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,28.85787761
2005,China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,40.73547048
2005,China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.15022859
2005,China,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.75030381
2005,China,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,22.19264522
2005,China,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,29.65712445
2005,China,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,52.98900427
2005,China,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,53.0963
2005,China,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.90069569
2005,China,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,58.61783361
2005,China,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,55.45086578
2005,China,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,33.51422571
2005,China,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,44.54913693
2005,China,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,41.38216391
2005,China,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,67.213
2005,China,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.628
2005,China,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,
2005,China,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,
2005,China,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,
2005,China,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,
2005,China,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,
2005,China,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,
2005,China,"Population, female",SP.POP.TOTL.FE.IN,636711861
2005,China,"Population, male",SP.POP.TOTL.MA.IN,667008138
2005,China,"Population, total",SP.POP.TOTL,1303720000
2005,China,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.781026631
2005,China,Urban population growth (annual %),SP.URB.GROW,3.882472976
2006,China,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.370849401
2006,China,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.666271092
2006,China,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,9.359077442
2006,China,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,27.75700381
2006,China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,38.42982697
2006,China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.02130968
2006,China,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,27.11157009
2006,China,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,23.63101617
2006,China,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,30.3476739
2006,China,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,51.7530327
2006,China,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,52.30742842
2006,China,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.7875867
2006,China,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,57.41930331
2006,China,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,54.67827363
2006,China,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,34.45861252
2006,China,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,45.32172398
2006,China,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,42.58069227
2006,China,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.518
2006,China,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.138
2006,China,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,
2006,China,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,
2006,China,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,
2006,China,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,
2006,China,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,
2006,China,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,
2006,China,"Population, female",SP.POP.TOTL.FE.IN,640203444
2006,China,"Population, male",SP.POP.TOTL.MA.IN,670816557
2006,China,"Population, total",SP.POP.TOTL,1311020000
2006,China,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.811246341
